acquisition_date,acquisition_month,acquisition_year,candidate_for_composite,cloud_cover_land_pct,cloud_cover_scene_pct,collection_id,day_of_year,earth_engine_asset_id,epoch,has_positive_core_coverage,landsat7_orbit_drift_period,landsat_product_id,landsat_scene_id,relative_year,sensor_key,sensor_role,slc_off,system_index,valid_area_context_m2,valid_area_core_m2,valid_fraction_context,valid_fraction_core,wrs_path,wrs_row
2025-03-28,3,2025,True,40.63,40.63,LANDSAT/LC08/C02/T1_L2,87,LANDSAT/LC08/C02/T1_L2/LC08_185058_20250328,2025,True,False,LC08_L2SP_185058_20250328_20250401_02_T1,LC81850582025087LGN00,0,LC08,primary,False,LC08_185058_20250328,186847236.24956268,59262530.45710809,0.2360053848063323,0.2045447059233291,185,58
2025-04-05,4,2025,True,88.2,88.2,LANDSAT/LC09/C02/T1_L2,95,LANDSAT/LC09/C02/T1_L2/LC09_185057_20250405,2025,True,False,LC09_L2SP_185057_20250405_20250406_02_T1,LC91850572025095LGN00,0,LC09,primary,False,LC09_185057_20250405,376452282.8579154,120315080.1701665,0.47549413981397604,0.4152676657869022,185,57
2025-04-05,4,2025,False,99.93,99.93,LANDSAT/LC09/C02/T1_L2,95,LANDSAT/LC09/C02/T1_L2/LC09_185058_20250405,2025,False,False,LC09_L2SP_185058_20250405_20250406_02_T1,LC91850582025095LGN00,0,LC09,primary,False,LC09_185058_20250405,0.0,0.0,0.0,0.0,185,58
2025-04-21,4,2025,True,73.98,73.98,LANDSAT/LC09/C02/T1_L2,111,LANDSAT/LC09/C02/T1_L2/LC09_185057_20250421,2025,True,False,LC09_L2SP_185057_20250421_20250422_02_T1,LC91850572025111LGN00,0,LC09,primary,False,LC09_185057_20250421,2026908.949369782,1125125.117938352,0.0025601739483290522,0.0038833709023312194,185,57
2025-05-07,5,2025,True,28.21,28.21,LANDSAT/LC09/C02/T1_L2,127,LANDSAT/LC09/C02/T1_L2/LC09_185057_20250507,2025,True,False,LC09_L2SP_185057_20250507_20250513_02_T1,LC91850572025127LGN00,0,LC09,primary,False,LC09_185057_20250507,193091512.52761135,66077201.564382024,0.24389248474646522,0.22806555268518666,185,57
2025-05-07,5,2025,True,18.98,18.98,LANDSAT/LC09/C02/T1_L2,127,LANDSAT/LC09/C02/T1_L2/LC09_185058_20250507,2025,True,False,LC09_L2SP_185058_20250507_20250513_02_T1,LC91850582025127LGN00,0,LC09,primary,False,LC09_185058_20250507,72647618.51584327,23974110.18227659,0.09176067844105107,0.08274667448694953,185,58
2025-05-31,5,2025,True,46.66,46.66,LANDSAT/LC08/C02/T1_L2,151,LANDSAT/LC08/C02/T1_L2/LC08_185057_20250531,2025,True,False,LC08_L2SP_185057_20250531_20250607_02_T1,LC81850572025151LGN00,0,LC08,primary,False,LC08_185057_20250531,573805711.2017963,214206648.18721688,0.7247698194228338,0.7393345427932371,185,57
2025-05-31,5,2025,True,57.56,57.56,LANDSAT/LC08/C02/T1_L2,151,LANDSAT/LC08/C02/T1_L2/LC08_185058_20250531,2025,True,False,LC08_L2SP_185058_20250531_20250607_02_T1,LC81850582025151LGN00,0,LC08,primary,False,LC08_185058_20250531,325071396.5084087,112205094.75246274,0.4105953160582453,0.3872760398891974,185,58
2025-06-08,6,2025,True,75.22,75.22,LANDSAT/LC09/C02/T1_L2,159,LANDSAT/LC09/C02/T1_L2/LC09_185057_20250608,2025,True,False,LC09_L2SP_185057_20250608_20250609_02_T1,LC91850572025159LGN00,0,LC09,primary,False,LC09_185057_20250608,600071110.974404,235519944.18279365,0.7579454547966802,0.812897413430821,185,57
2025-06-08,6,2025,True,57.3,57.3,LANDSAT/LC09/C02/T1_L2,159,LANDSAT/LC09/C02/T1_L2/LC09_185058_20250608,2025,True,False,LC09_L2SP_185058_20250608_20250609_02_T1,LC91850582025159LGN00,0,LC09,primary,False,LC09_185058_20250608,375315993.5398701,124834069.3187984,0.4740589010427778,0.4308649630900712,185,58
2025-08-19,8,2025,True,69.29,69.29,LANDSAT/LC08/C02/T1_L2,231,LANDSAT/LC08/C02/T1_L2/LC08_185058_20250819,2025,True,False,LC08_L2SP_185058_20250819_20250826_02_T1,LC81850582025231LGN00,0,LC08,primary,False,LC08_185058_20250819,5203438.217529297,3016653.919363463,0.0065724249579145,0.0104119851793241,185,58
2025-09-12,9,2025,False,79.77,79.77,LANDSAT/LC09/C02/T1_L2,255,LANDSAT/LC09/C02/T1_L2/LC09_185058_20250912,2025,False,False,LC09_L2SP_185058_20250912_20250915_02_T1,LC91850582025255LGN00,0,LC09,primary,False,LC09_185058_20250912,0.0,0.0,0.0,0.0,185,58
2025-10-14,10,2025,False,85.34,85.34,LANDSAT/LC09/C02/T1_L2,287,LANDSAT/LC09/C02/T1_L2/LC09_185057_20251014,2025,False,False,LC09_L2SP_185057_20251014_20251015_02_T1,LC91850572025287LGN00,0,LC09,primary,False,LC09_185057_20251014,20846855.542246383,0.0,0.02633151157600488,0.0,185,57
2025-10-14,10,2025,False,82.46,82.46,LANDSAT/LC09/C02/T1_L2,287,LANDSAT/LC09/C02/T1_L2/LC09_185058_20251014,2025,False,False,LC09_L2SP_185058_20251014_20251015_02_T1,LC91850582025287LGN00,0,LC09,primary,False,LC09_185058_20251014,566948.7529495541,0.0,0.0007161088453383153,0.0,185,58
2025-10-22,10,2025,True,75.21,75.21,LANDSAT/LC08/C02/T1_L2,295,LANDSAT/LC08/C02/T1_L2/LC08_185057_20251022,2025,True,False,LC08_L2SP_185057_20251022_20251120_02_T1,LC81850572025295LGN00,0,LC08,primary,False,LC08_185057_20251022,98875641.69634365,32300766.62303131,0.1248891037133188,0.1114861407207017,185,57
2025-11-07,11,2025,True,85.12,85.12,LANDSAT/LC08/C02/T1_L2,311,LANDSAT/LC08/C02/T1_L2/LC08_185058_20251107,2025,True,False,LC08_L2SP_185058_20251107_20251128_02_T1,LC81850582025311LGN00,0,LC08,primary,False,LC08_185058_20251107,25188911.731357947,11576070.99844516,0.0318159311603185,0.0399548250785255,185,58
2025-11-23,11,2025,False,58.96,58.96,LANDSAT/LC08/C02/T1_L2,327,LANDSAT/LC08/C02/T1_L2/LC08_185057_20251123,2025,False,False,LC08_L2SP_185057_20251123_20251202_02_T1,LC81850572025327LGN00,0,LC08,primary,False,LC08_185057_20251123,3138200.5763803525,0.0,0.0039638383178377,0.0,185,57
2025-11-23,11,2025,False,92.83,92.83,LANDSAT/LC08/C02/T1_L2,327,LANDSAT/LC08/C02/T1_L2/LC08_185058_20251123,2025,False,False,LC08_L2SP_185058_20251123_20251202_02_T1,LC81850582025327LGN00,0,LC08,primary,False,LC08_185058_20251123,0.0,0.0,0.0,0.0,185,58
2025-12-01,12,2025,True,70.13,70.13,LANDSAT/LC09/C02/T1_L2,335,LANDSAT/LC09/C02/T1_L2/LC09_185057_20251201,2025,True,False,LC09_L2SP_185057_20251201_20251203_02_T1,LC91850572025335LGN00,0,LC09,primary,False,LC09_185057_20251201,26995002.94658012,9301585.867817476,0.03409719183507926,0.03210443650107618,185,57
2025-12-09,12,2025,True,51.75,51.75,LANDSAT/LC08/C02/T1_L2,343,LANDSAT/LC08/C02/T1_L2/LC08_185057_20251209,2025,True,False,LC08_L2SP_185057_20251209_20251217_02_T1,LC81850572025343LGN00,0,LC08,primary,False,LC08_185057_20251209,170268557.80308887,65069850.2996089,0.2150649766693098,0.2245886784001164,185,57
2025-12-17,12,2025,True,27.14,27.14,LANDSAT/LC09/C02/T1_L2,351,LANDSAT/LC09/C02/T1_L2/LC09_185057_20251217,2025,True,False,LC09_L2SP_185057_20251217_20251218_02_T1,LC91850572025351LGN00,0,LC09,primary,False,LC09_185057_20251217,416254565.8954863,156136451.11911792,0.5257681139599247,0.5389051772128917,185,57
2025-12-17,12,2025,True,49.57,49.57,LANDSAT/LC09/C02/T1_L2,351,LANDSAT/LC09/C02/T1_L2/LC09_185058_20251217,2025,True,False,LC09_L2SP_185058_20251217_20251218_02_T1,LC91850582025351LGN00,0,LC09,primary,False,LC09_185058_20251217,235229839.9969449,90040253.14902155,0.29711709961961447,0.31077405840708094,185,58
2025-12-25,12,2025,True,42.41,42.41,LANDSAT/LC08/C02/T1_L2,359,LANDSAT/LC08/C02/T1_L2/LC08_185057_20251225,2025,True,False,LC08_L2SP_185057_20251225_20260106_02_T1,LC81850572025359LGN00,0,LC08,primary,False,LC08_185057_20251225,227403813.32924157,72321441.26770976,0.2872321022694314,0.2496175546665457,185,57
2025-12-25,12,2025,True,50.6,50.6,LANDSAT/LC08/C02/T1_L2,359,LANDSAT/LC08/C02/T1_L2/LC08_185058_20251225,2025,True,False,LC08_L2SP_185058_20251225_20260106_02_T1,LC81850582025359LGN00,0,LC08,primary,False,LC08_185058_20251225,129082021.42867504,41525382.639152974,0.1630425622039404,0.1433249156720829,185,58
2026-01-10,1,2026,True,56.09,56.09,LANDSAT/LC08/C02/T1_L2,10,LANDSAT/LC08/C02/T1_L2/LC08_185057_20260110,2025,True,False,LC08_L2SP_185057_20260110_20260115_02_T1,LC81850572026010LGN00,1,LC08,primary,False,LC08_185057_20260110,123609591.15096654,20863044.099045698,0.1561303753317119,0.0720088255933206,185,57
2026-01-10,1,2026,True,75.93,75.93,LANDSAT/LC08/C02/T1_L2,10,LANDSAT/LC08/C02/T1_L2/LC08_185058_20260110,2025,True,False,LC08_L2SP_185058_20260110_20260115_02_T1,LC81850582026010LGN00,1,LC08,primary,False,LC08_185058_20260110,11192676.67565583,17992.613699161306,0.0141373884830859,6.2101531093929e-05,185,58
2026-01-18,1,2026,False,82.99,82.99,LANDSAT/LC09/C02/T1_L2,18,LANDSAT/LC09/C02/T1_L2/LC09_185057_20260118,2025,False,False,LC09_L2SP_185057_20260118_20260119_02_T1,LC91850572026018LGN00,1,LC09,primary,False,LC09_185057_20260118,0.0,0.0,0.0,0.0,185,57
2026-01-26,1,2026,False,61.0,61.0,LANDSAT/LC08/C02/T1_L2,26,LANDSAT/LC08/C02/T1_L2/LC08_185057_20260126,2025,False,False,LC08_L2SP_185057_20260126_20260204_02_T1,LC81850572026026LGN00,1,LC08,primary,False,LC08_185057_20260126,0.0,0.0,0.0,0.0,185,57
2026-01-26,1,2026,False,89.62,89.62,LANDSAT/LC08/C02/T1_L2,26,LANDSAT/LC08/C02/T1_L2/LC08_185058_20260126,2025,False,False,LC08_L2SP_185058_20260126_20260204_02_T1,LC81850582026026LGN00,1,LC08,primary,False,LC08_185058_20260126,0.0,0.0,0.0,0.0,185,58
2026-02-03,2,2026,True,39.23,39.23,LANDSAT/LC09/C02/T1_L2,34,LANDSAT/LC09/C02/T1_L2/LC09_185057_20260203,2025,True,False,LC09_L2SP_185057_20260203_20260204_02_T1,LC91850572026034LGN00,1,LC09,primary,False,LC09_185057_20260203,178692636.71241286,77025412.91758199,0.22570536945509592,0.26585331932885925,185,57
2026-02-19,2,2026,False,99.95,99.95,LANDSAT/LC09/C02/T1_L2,50,LANDSAT/LC09/C02/T1_L2/LC09_185057_20260219,2025,False,False,LC09_L2SP_185057_20260219_20260220_02_T1,LC91850572026050LGN00,1,LC09,primary,False,LC09_185057_20260219,0.0,0.0,0.0,0.0,185,57
2026-02-27,2,2026,True,42.34,42.34,LANDSAT/LC08/C02/T1_L2,58,LANDSAT/LC08/C02/T1_L2/LC08_185057_20260227,2025,True,False,LC08_L2SP_185057_20260227_20260306_02_T1,LC81850572026058LGN00,1,LC08,primary,False,LC08_185057_20260227,92195318.32974352,15929478.218749523,0.1164512358678484,0.0549806161268193,185,57
2026-02-27,2,2026,False,25.0,25.0,LANDSAT/LC08/C02/T1_L2,58,LANDSAT/LC08/C02/T1_L2/LC08_185058_20260227,2025,False,False,LC08_L2SP_185058_20260227_20260306_02_T1,LC81850582026058LGN00,1,LC08,primary,False,LC08_185058_20260227,5048002.824786017,0.0,0.006376095644122,0.0,185,58
2026-03-07,3,2026,False,58.05,58.05,LANDSAT/LC09/C02/T1_L2,66,LANDSAT/LC09/C02/T1_L2/LC09_185057_20260307,2025,False,False,LC09_L2SP_185057_20260307_20260308_02_T1,LC91850572026066LGN00,1,LC09,primary,False,LC09_185057_20260307,0.0,0.0,0.0,0.0,185,57
2026-03-07,3,2026,True,81.9,81.9,LANDSAT/LC09/C02/T1_L2,66,LANDSAT/LC09/C02/T1_L2/LC09_185058_20260307,2025,True,False,LC09_L2SP_185058_20260307_20260308_02_T1,LC91850582026066LGN00,1,LC09,primary,False,LC09_185058_20260307,281120361.0496299,106666022.75701356,0.3550810829109508,0.36815792522790547,185,58
2026-03-15,3,2026,False,99.94,99.94,LANDSAT/LC08/C02/T1_L2,74,LANDSAT/LC08/C02/T1_L2/LC08_185057_20260315,2025,False,False,LC08_L2SP_185057_20260315_20260328_02_T1,LC81850572026074LGN00,1,LC08,primary,False,LC08_185057_20260315,0.0,0.0,0.0,0.0,185,57
2026-03-15,3,2026,False,90.62,90.62,LANDSAT/LC08/C02/T1_L2,74,LANDSAT/LC08/C02/T1_L2/LC08_185058_20260315,2025,False,False,LC08_L2SP_185058_20260315_20260328_02_T1,LC81850582026074LGN00,1,LC08,primary,False,LC08_185058_20260315,0.0,0.0,0.0,0.0,185,58
2026-03-31,3,2026,True,30.66,30.66,LANDSAT/LC08/C02/T1_L2,90,LANDSAT/LC08/C02/T1_L2/LC08_185057_20260331,2025,True,False,LC08_L2SP_185057_20260331_20260407_02_T1,LC81850572026090LGN00,1,LC08,primary,False,LC08_185057_20260331,59689198.83321463,14412049.618602796,0.0753929928115137,0.0497432092124908,185,57
2026-03-31,3,2026,True,43.68,43.68,LANDSAT/LC08/C02/T1_L2,90,LANDSAT/LC08/C02/T1_L2/LC08_185058_20260331,2025,True,False,LC08_L2SP_185058_20260331_20260407_02_T1,LC81850582026090LGN00,1,LC08,primary,False,LC08_185058_20260331,25532285.320323035,5805159.9246012345,0.0322496438425217,0.0200365175171664,185,58
2026-04-08,4,2026,False,70.03,70.03,LANDSAT/LC09/C02/T1_L2,98,LANDSAT/LC09/C02/T1_L2/LC09_185057_20260408,2025,False,False,LC09_L2SP_185057_20260408_20260409_02_T1,LC91850572026098LGN00,1,LC09,primary,False,LC09_185057_20260408,32447586.582202867,0.0,0.04098431055807225,0.0,185,57
2026-04-08,4,2026,False,62.62,62.62,LANDSAT/LC09/C02/T1_L2,98,LANDSAT/LC09/C02/T1_L2/LC09_185058_20260408,2025,False,False,LC09_L2SP_185058_20260408_20260409_02_T1,LC91850582026098LGN00,1,LC09,primary,False,LC09_185058_20260408,32898519.105880447,0.0,0.041553880148227036,0.0,185,58
2026-04-16,4,2026,True,69.85,69.85,LANDSAT/LC08/C02/T1_L2,106,LANDSAT/LC08/C02/T1_L2/LC08_185057_20260416,2025,True,False,LC08_L2SP_185057_20260416_20260424_02_T1,LC81850572026106LGN00,1,LC08,primary,False,LC08_185057_20260416,494333553.3818211,202011529.6163759,0.6243891150347768,0.6972430741614988,185,57
2026-04-16,4,2026,True,66.43,66.43,LANDSAT/LC08/C02/T1_L2,106,LANDSAT/LC08/C02/T1_L2/LC08_185058_20260416,2025,True,False,LC08_L2SP_185058_20260416_20260424_02_T1,LC81850582026106LGN00,1,LC08,primary,False,LC08_185058_20260416,259567444.49673423,87321937.78559212,0.327857750808939,0.301391789166621,185,58
2026-05-10,5,2026,False,82.06,82.06,LANDSAT/LC09/C02/T1_L2,130,LANDSAT/LC09/C02/T1_L2/LC09_185058_20260510,2025,False,False,LC09_L2SP_185058_20260510_20260511_02_T1,LC91850582026130LGN00,1,LC09,primary,False,LC09_185058_20260510,0.0,0.0,0.0,0.0,185,58
2026-05-26,5,2026,True,15.91,15.91,LANDSAT/LC09/C02/T1_L2,146,LANDSAT/LC09/C02/T1_L2/LC09_185057_20260526,2025,True,False,LC09_L2SP_185057_20260526_20260527_02_T1,LC91850572026146LGN00,1,LC09,primary,False,LC09_185057_20260526,495666576.0202364,189074918.78233784,0.6260728462317132,0.6525923439567193,185,57
2026-05-26,5,2026,True,57.14,57.14,LANDSAT/LC09/C02/T1_L2,146,LANDSAT/LC09/C02/T1_L2/LC09_185058_20260526,2025,True,False,LC09_L2SP_185058_20260526_20260527_02_T1,LC91850582026146LGN00,1,LC09,primary,False,LC09_185058_20260526,193681559.87354642,68624149.47842109,0.2446377692565629,0.23685634693681268,185,58
2026-06-03,6,2026,False,88.67,88.67,LANDSAT/LC08/C02/T1_L2,154,LANDSAT/LC08/C02/T1_L2/LC08_185057_20260603,2025,False,False,LC08_L2SP_185057_20260603_20260612_02_T1,LC81850572026154LGN01,1,LC08,primary,False,LC08_185057_20260603,0.0,0.0,0.0,0.0,185,57
2026-06-11,6,2026,True,53.25,53.25,LANDSAT/LC09/C02/T1_L2,162,LANDSAT/LC09/C02/T1_L2/LC09_185057_20260611,2025,True,False,LC09_L2SP_185057_20260611_20260613_02_T1,LC91850572026162LGN00,1,LC09,primary,False,LC09_185057_20260611,372362766.4819886,159763047.61588952,0.47032870143048666,0.5514223800426226,185,57
2026-06-11,6,2026,True,37.55,37.55,LANDSAT/LC09/C02/T1_L2,162,LANDSAT/LC09/C02/T1_L2/LC09_185058_20260611,2025,True,False,LC09_L2SP_185058_20260611_20260613_02_T1,LC91850582026162LGN00,1,LC09,primary,False,LC09_185058_20260611,223480858.81467167,87093456.42260002,0.2822770469612962,0.300603185425915,185,58
2026-06-19,6,2026,True,59.25,59.25,LANDSAT/LC08/C02/T1_L2,170,LANDSAT/LC08/C02/T1_L2/LC08_185057_20260619,2025,True,False,LC08_L2SP_185057_20260619_20260627_02_T1,LC81850572026170LGN00,1,LC08,primary,False,LC08_185057_20260619,307178481.1877113,111858235.37856902,0.3879949048863718,0.3860788542799668,185,57
