year,acquisition_date,acquisition_month,acquisition_year,candidate_for_composite,cloud_cover_land_pct,cloud_cover_scene_pct,collection_id,day_of_year,earth_engine_asset_id,epoch,has_positive_core_coverage,landsat7_orbit_drift_period,landsat_product_id,landsat_scene_id,relative_year,sensor_key,sensor_role,slc_off,system_index,valid_area_context_m2,valid_area_core_m2,valid_fraction_context,valid_fraction_core,wrs_path,wrs_row
2002,2002-01-16,1,2002,True,22.0,22.0,LANDSAT/LE07/C02/T1_L2,16,LANDSAT/LE07/C02/T1_L2/LE07_185057_20020116,2002,True,False,LE07_L2SP_185057_20020116_20200917_02_T1,LE71850572002016SGS00,0,LE07,supplemental,False,LE07_185057_20020116,68644617.82276946,27863329.161365464,0.08670451738717778,0.09617031917800656,185,57
2002,2002-01-16,1,2002,False,72.0,72.0,LANDSAT/LE07/C02/T1_L2,16,LANDSAT/LE07/C02/T1_L2/LE07_185058_20020116,2002,False,False,LE07_L2SP_185058_20020116_20200917_02_T1,LE71850582002016SGS00,0,LE07,supplemental,False,LE07_185058_20020116,376991.45023073663,0.0,0.00047617515820018186,0.0,185,58
2002,2002-02-01,2,2002,True,22.0,22.0,LANDSAT/LE07/C02/T1_L2,32,LANDSAT/LE07/C02/T1_L2/LE07_185058_20020201,2002,True,False,LE07_L2SP_185058_20020201_20200916_02_T1,LE71850582002032EDC00,0,LE07,supplemental,False,LE07_185058_20020201,194080449.60857826,40517991.97177425,0.24514160397898688,0.13984790538886485,185,58
2002,2002-02-17,2,2002,True,89.0,89.0,LANDSAT/LE07/C02/T1_L2,48,LANDSAT/LE07/C02/T1_L2/LE07_185057_20020217,2002,True,False,LE07_L2SP_185057_20020217_20200917_02_T1,LE71850572002048EDC00,0,LE07,supplemental,False,LE07_185057_20020217,81042226.1467898,28403512.701790128,0.10236384626952007,0.0980347634156814,185,57
2002,2002-02-17,2,2002,True,53.0,53.0,LANDSAT/LE07/C02/T1_L2,48,LANDSAT/LE07/C02/T1_L2/LE07_185058_20020217,2002,True,False,LE07_L2SP_185058_20020217_20200916_02_T1,LE71850582002048EDC00,0,LE07,supplemental,False,LE07_185058_20020217,70534339.09679219,17666535.258611225,0.08909141058080665,0.06097607090490573,185,58
2002,2002-03-05,3,2002,False,91.0,91.0,LANDSAT/LE07/C02/T1_L2,64,LANDSAT/LE07/C02/T1_L2/LE07_185057_20020305,2002,False,False,LE07_L2SP_185057_20020305_20200916_02_T1,LE71850572002064EDC00,0,LE07,supplemental,False,LE07_185057_20020305,0.0,0.0,0.0,0.0,185,57
2002,2002-03-05,3,2002,False,100.0,100.0,LANDSAT/LE07/C02/T1_L2,64,LANDSAT/LE07/C02/T1_L2/LE07_185058_20020305,2002,False,False,LE07_L2SP_185058_20020305_20200916_02_T1,LE71850582002064EDC00,0,LE07,supplemental,False,LE07_185058_20020305,0.0,0.0,0.0,0.0,185,58
2002,2002-04-06,4,2002,True,59.0,59.0,LANDSAT/LE07/C02/T1_L2,96,LANDSAT/LE07/C02/T1_L2/LE07_185057_20020406,2002,True,False,LE07_L2SP_185057_20020406_20200916_02_T1,LE71850572002096SGS01,0,LE07,supplemental,False,LE07_185057_20020406,224139438.11543497,79575252.5575528,0.2831088936849722,0.27465409437654237,185,57
2002,2002-04-06,4,2002,True,51.0,51.0,LANDSAT/LE07/C02/T1_L2,96,LANDSAT/LE07/C02/T1_L2/LE07_185058_20020406,2002,True,False,LE07_L2SP_185058_20020406_20200916_02_T1,LE71850582002096SGS01,0,LE07,supplemental,False,LE07_185058_20020406,47634734.21604123,15096669.926755428,0.06016708624894357,0.05210617715395547,185,58
2002,2002-04-22,4,2002,True,80.0,80.0,LANDSAT/LE07/C02/T1_L2,112,LANDSAT/LE07/C02/T1_L2/LE07_185057_20020422,2002,True,False,LE07_L2SP_185057_20020422_20200916_02_T1,LE71850572002112SGS00,0,LE07,supplemental,False,LE07_185057_20020422,274298773.2775991,152482780.36336243,0.3464647850226695,0.526294527540793,185,57
2002,2002-04-22,4,2002,True,80.0,80.0,LANDSAT/LE07/C02/T1_L2,112,LANDSAT/LE07/C02/T1_L2/LE07_185058_20020422,2002,True,False,LE07_L2SP_185058_20020422_20200916_02_T1,LE71850582002112SGS00,0,LE07,supplemental,False,LE07_185058_20020422,1515655.0536791035,10787.769287109375,0.0019144128720182568,3.723400063042442e-05,185,58
2002,2002-05-08,5,2002,False,100.0,100.0,LANDSAT/LE07/C02/T1_L2,128,LANDSAT/LE07/C02/T1_L2/LE07_185057_20020508,2002,False,False,LE07_L2SP_185057_20020508_20200916_02_T1,LE71850572002128EDC00,0,LE07,supplemental,False,LE07_185057_20020508,0.0,0.0,0.0,0.0,185,57
2002,2002-05-08,5,2002,False,96.0,96.0,LANDSAT/LE07/C02/T1_L2,128,LANDSAT/LE07/C02/T1_L2/LE07_185058_20020508,2002,False,False,LE07_L2SP_185058_20020508_20200916_02_T1,LE71850582002128EDC00,0,LE07,supplemental,False,LE07_185058_20020508,0.0,0.0,0.0,0.0,185,58
2002,2002-05-24,5,2002,False,84.0,84.0,LANDSAT/LE07/C02/T1_L2,144,LANDSAT/LE07/C02/T1_L2/LE07_185057_20020524,2002,False,False,LE07_L2SP_185057_20020524_20200917_02_T1,LE71850572002144SGS00,0,LE07,supplemental,False,LE07_185057_20020524,0.0,0.0,0.0,0.0,185,57
2002,2002-05-24,5,2002,False,62.0,62.0,LANDSAT/LE07/C02/T1_L2,144,LANDSAT/LE07/C02/T1_L2/LE07_185058_20020524,2002,False,False,LE07_L2SP_185058_20020524_20200916_02_T1,LE71850582002144SGS00,0,LE07,supplemental,False,LE07_185058_20020524,0.0,0.0,0.0,0.0,185,58
2002,2002-06-09,6,2002,True,55.0,55.0,LANDSAT/LE07/C02/T1_L2,160,LANDSAT/LE07/C02/T1_L2/LE07_185057_20020609,2002,True,False,LE07_L2SP_185057_20020609_20200916_02_T1,LE71850572002160EDC00,0,LE07,supplemental,False,LE07_185057_20020609,105186776.82819107,44654501.5998863,0.13286065258529148,0.15412507409740614,185,57
2002,2002-06-09,6,2002,True,82.0,82.0,LANDSAT/LE07/C02/T1_L2,160,LANDSAT/LE07/C02/T1_L2/LE07_185058_20020609,2002,True,False,LE07_L2SP_185058_20020609_20200916_02_T1,LE71850582002160EDC00,0,LE07,supplemental,False,LE07_185058_20020609,21806875.07042308,5295492.014368871,0.027544105257970384,0.018277398019350036,185,58
2002,2002-09-29,9,2002,True,72.0,72.0,LANDSAT/LE07/C02/T1_L2,272,LANDSAT/LE07/C02/T1_L2/LE07_185057_20020929,2002,True,False,LE07_L2SP_185057_20020929_20200916_02_T1,LE71850572002272SGS00,0,LE07,supplemental,False,LE07_185057_20020929,684377.4919991287,53040.487854003906,0.0008644322313460229,0.0001830693172641241,185,57
2002,2002-09-29,9,2002,False,100.0,100.0,LANDSAT/LE07/C02/T1_L2,272,LANDSAT/LE07/C02/T1_L2/LE07_185058_20020929,2002,False,False,LE07_L2SP_185058_20020929_20200916_02_T1,LE71850582002272SGS00,0,LE07,supplemental,False,LE07_185058_20020929,0.0,0.0,0.0,0.0,185,58
2002,2002-10-15,10,2002,False,85.0,85.0,LANDSAT/LE07/C02/T1_L2,288,LANDSAT/LE07/C02/T1_L2/LE07_185057_20021015,2002,False,False,LE07_L2SP_185057_20021015_20200916_02_T1,LE71850572002288SGS01,0,LE07,supplemental,False,LE07_185057_20021015,0.0,0.0,0.0,0.0,185,57
2002,2002-10-31,10,2002,False,94.0,94.0,LANDSAT/LE07/C02/T1_L2,304,LANDSAT/LE07/C02/T1_L2/LE07_185057_20021031,2002,False,False,LE07_L2SP_185057_20021031_20200916_02_T1,LE71850572002304SGS00,0,LE07,supplemental,False,LE07_185057_20021031,0.0,0.0,0.0,0.0,185,57
2002,2002-11-16,11,2002,False,76.0,76.0,LANDSAT/LE07/C02/T1_L2,320,LANDSAT/LE07/C02/T1_L2/LE07_185057_20021116,2002,False,False,LE07_L2SP_185057_20021116_20200916_02_T1,LE71850572002320SGS00,0,LE07,supplemental,False,LE07_185057_20021116,0.0,0.0,0.0,0.0,185,57
2002,2002-12-02,12,2002,True,65.0,65.0,LANDSAT/LE07/C02/T1_L2,336,LANDSAT/LE07/C02/T1_L2/LE07_185057_20021202,2002,True,False,LE07_L2SP_185057_20021202_20200916_02_T1,LE71850572002336SGS00,0,LE07,supplemental,False,LE07_185057_20021202,175929019.08226654,60001674.04532685,0.2222146641315818,0.20709586104143102,185,57
2002,2002-12-02,12,2002,False,85.0,85.0,LANDSAT/LE07/C02/T1_L2,336,LANDSAT/LE07/C02/T1_L2/LE07_185058_20021202,2002,False,False,LE07_L2SP_185058_20021202_20200916_02_T1,LE71850582002336SGS00,0,LE07,supplemental,False,LE07_185058_20021202,1250765.8697713218,0.0,0.0015798332708745035,0.0,185,58
2002,2002-12-18,12,2002,True,47.0,47.0,LANDSAT/LE07/C02/T1_L2,352,LANDSAT/LE07/C02/T1_L2/LE07_185057_20021218,2002,True,False,LE07_L2SP_185057_20021218_20200916_02_T1,LE71850572002352SGS00,0,LE07,supplemental,False,LE07_185057_20021218,9883446.121975526,326842.2138004079,0.01248370889529251,0.001128096353454237,185,57
2003,2003-01-03,1,2003,True,31.0,31.0,LANDSAT/LE07/C02/T1_L2,3,LANDSAT/LE07/C02/T1_L2/LE07_185057_20030103,2003,True,False,LE07_L2SP_185057_20030103_20200916_02_T1,LE71850572003003EDC00,0,LE07,supplemental,False,LE07_185057_20030103,130395848.73551123,42972290.063818365,0.16470204791720408,0.14831891865159905,185,57
2003,2003-01-03,1,2003,True,36.0,36.0,LANDSAT/LE07/C02/T1_L2,3,LANDSAT/LE07/C02/T1_L2/LE07_185058_20030103,2003,True,False,LE07_L2SP_185058_20030103_20200916_02_T1,LE71850582003003EDC00,0,LE07,supplemental,False,LE07_185058_20030103,38574245.97878298,8748195.46610299,0.04872284947087678,0.030194408763374238,185,58
2003,2003-01-19,1,2003,True,54.0,54.0,LANDSAT/LE07/C02/T1_L2,19,LANDSAT/LE07/C02/T1_L2/LE07_185057_20030119,2003,True,False,LE07_L2SP_185057_20030119_20200916_02_T1,LE71850572003019SGS00,0,LE07,supplemental,False,LE07_185057_20030119,40511539.84342998,8271240.8015538845,0.05116983125763592,0.028548199078326012,185,57
2003,2003-02-04,2,2003,True,52.0,52.0,LANDSAT/LE07/C02/T1_L2,35,LANDSAT/LE07/C02/T1_L2/LE07_185057_20030204,2003,True,False,LE07_L2SP_185057_20030204_20200916_02_T1,LE71850572003035SGS00,0,LE07,supplemental,False,LE07_185057_20030204,186704672.17478985,70853169.56151123,0.23582531316063032,0.24454981283973856,185,57
2003,2003-02-04,2,2003,True,78.0,78.0,LANDSAT/LE07/C02/T1_L2,35,LANDSAT/LE07/C02/T1_L2/LE07_185058_20030204,2003,True,False,LE07_L2SP_185058_20030204_20200916_02_T1,LE71850582003035SGS00,0,LE07,supplemental,False,LE07_185058_20030204,48959332.34784798,15104180.572651226,0.06184017651287052,0.052132100158663514,185,58
2003,2003-02-20,2,2003,True,77.0,77.0,LANDSAT/LE07/C02/T1_L2,51,LANDSAT/LE07/C02/T1_L2/LE07_185057_20030220,2003,True,False,LE07_L2SP_185057_20030220_20200916_02_T1,LE71850572003051SGS00,0,LE07,supplemental,False,LE07_185057_20030220,370409.64959716797,342960.6053969439,0.0004678617337020576,0.0011837290043660424,185,57
2003,2003-02-20,2,2003,False,89.0,89.0,LANDSAT/LE07/C02/T1_L2,51,LANDSAT/LE07/C02/T1_L2/LE07_185058_20030220,2003,False,False,LE07_L2SP_185058_20030220_20200916_02_T1,LE71850582003051SGS00,0,LE07,supplemental,False,LE07_185058_20030220,0.0,0.0,0.0,0.0,185,58
2003,2003-03-08,3,2003,False,98.0,98.0,LANDSAT/LE07/C02/T1_L2,67,LANDSAT/LE07/C02/T1_L2/LE07_185057_20030308,2003,False,False,LE07_L2SP_185057_20030308_20200916_02_T1,LE71850572003067SGS00,0,LE07,supplemental,False,LE07_185057_20030308,0.0,0.0,0.0,0.0,185,57
2003,2003-03-08,3,2003,False,100.0,100.0,LANDSAT/LE07/C02/T1_L2,67,LANDSAT/LE07/C02/T1_L2/LE07_185058_20030308,2003,False,False,LE07_L2SP_185058_20030308_20200916_02_T1,LE71850582003067SGS00,0,LE07,supplemental,False,LE07_185058_20030308,0.0,0.0,0.0,0.0,185,58
2003,2003-03-24,3,2003,True,56.0,56.0,LANDSAT/LE07/C02/T1_L2,83,LANDSAT/LE07/C02/T1_L2/LE07_185057_20030324,2003,True,False,LE07_L2SP_185057_20030324_20200916_02_T1,LE71850572003083SGS00,0,LE07,supplemental,False,LE07_185057_20030324,150323608.24446929,78108448.84332801,0.18987265597992142,0.269591419326065,185,57
2003,2003-03-24,3,2003,True,66.0,66.0,LANDSAT/LE07/C02/T1_L2,83,LANDSAT/LE07/C02/T1_L2/LE07_185058_20030324,2003,True,False,LE07_L2SP_185058_20030324_20200916_02_T1,LE71850582003083SGS00,0,LE07,supplemental,False,LE07_185058_20030324,7730326.3018016135,3686273.080198759,0.00976411891422596,0.012723176640053553,185,58
2003,2003-04-25,4,2003,True,45.0,45.0,LANDSAT/LE07/C02/T1_L2,115,LANDSAT/LE07/C02/T1_L2/LE07_185057_20030425,2003,True,False,LE07_L2SP_185057_20030425_20200915_02_T1,LE71850572003115ASN00,0,LE07,supplemental,False,LE07_185057_20030425,2736823.0826875577,988573.7002482098,0.00345686132554739,0.00341206349511446,185,57
2003,2003-04-25,4,2003,False,93.0,93.0,LANDSAT/LE07/C02/T1_L2,115,LANDSAT/LE07/C02/T1_L2/LE07_185058_20030425,2003,False,False,LE07_L2SP_185058_20030425_20200916_02_T1,LE71850582003115ASN00,0,LE07,supplemental,False,LE07_185058_20030425,0.0,0.0,0.0,0.0,185,58
2003,2003-05-11,5,2003,True,87.0,87.0,LANDSAT/LE07/C02/T1_L2,131,LANDSAT/LE07/C02/T1_L2/LE07_185057_20030511,2003,True,False,LE07_L2SP_185057_20030511_20200916_02_T1,LE71850572003131ASN00,0,LE07,supplemental,False,LE07_185057_20030511,423452258.5634086,136677694.19704592,0.5348594672060699,0.47174325075517043,185,57
2003,2003-05-11,5,2003,True,79.0,79.0,LANDSAT/LE07/C02/T1_L2,131,LANDSAT/LE07/C02/T1_L2/LE07_185058_20030511,2003,True,False,LE07_L2SP_185058_20030511_20200916_02_T1,LE71850582003131ASN00,0,LE07,supplemental,False,LE07_185058_20030511,187631624.88330394,39051270.345241666,0.23699614038323877,0.1347855136641708,185,58
